year,university_id,name_en,SUM(enrolled),sum(students),sum(graduates),sum(entrants),sum(morning),sum(afternoon),sum(night),sum(full_time)
2011,04010,"Computer Sciences",40,60,23,17,0,0,60,0
2011,04010,"Systems analysis and development (technologist)",40,60,23,17,0,0,60,0
2011,04013,"Computer science",151,153,19,32,0,0,153,0
2011,04013,"Computer Sciences",151,153,19,32,0,0,153,0
2011,04017,"Computer Sciences",347,484,82,33,76,0,484,0
2011,04017,"Information systems",304,408,51,32,0,0,408,0
2011,04017,"Systems analysis and development (technologist)",43,76,31,1,76,0,76,0
2011,04020,"Computer Sciences",323,456,1,65,0,196,260,0
2011,04021,"Computer Sciences",203,248,0,124,248,0,248,0
2011,04021,"Systems analysis and development (technologist)",203,248,0,124,248,0,248,0
2011,04022,"Computer Sciences",401,489,103,68,0,489,489,0
2011,04022,"Systems analysis and development (technologist)",401,489,103,68,0,489,489,0
2011,04023,"Computer Sciences",522,580,75,134,0,580,580,0
2011,04024,"Computer Sciences",429,630,42,153,0,202,428,0
2011,04024,"Systems analysis and development (technologist)",129,171,0,86,0,0,171,0
2011,04025,"Computer Sciences",471,582,85,160,582,0,582,0
2011,04026,"Computer Sciences",482,621,49,153,0,621,621,0
2011,04026,"Systems analysis and development (technologist)",482,621,49,153,0,621,621,0
2011,04029,"Computer science",11,29,0,6,29,0,29,0
2011,04029,"Computer Sciences",61,101,0,25,101,0,101,0
2011,04036,"Computer Sciences",113,167,16,25,0,0,167,0
2011,04043,"Computer Sciences",81,97,18,33,0,0,97,0
2011,04043,"Systems analysis and development (technologist)",64,71,9,26,0,0,71,0
2011,04066,"Computer Sciences",23,37,11,1,0,0,37,0
2011,04066,"Systems analysis and development (technologist)",23,37,11,1,0,0,37,0
2011,04077,"Computer Sciences",141,244,19,64,0,0,244,0
2011,04077,"Systems analysis and development (technologist)",141,244,19,64,0,0,244,0
2011,04093,"Computer Sciences",38,45,9,22,0,0,45,0
2011,04094,"Computer Sciences",249,341,30,107,0,0,341,0
2011,04094,"Systems analysis and development (technologist)",108,156,8,52,0,0,156,0
2011,04095,"Computer Sciences",9,22,9,3,0,0,22,0
2011,04096,"Computer Sciences",278,400,26,140,400,0,400,0
2011,04096,"Systems analysis and development (technologist)",234,351,26,91,351,0,351,0
2011,04097,"Computer Sciences",121,160,9,34,0,0,160,0
2011,04097,"Systems analysis and development (technologist)",121,160,9,34,0,0,160,0
2011,04098,"Computer (IT) teacher education",60,73,15,0,73,0,73,0
2011,04098,"Computer Sciences",231,281,14,97,155,226,281,0
2011,04098,"Systems analysis and development (technologist)",181,210,14,62,155,155,210,0
2011,04101,"Computer Sciences",370,569,41,148,0,0,569,0
2011,04101,"Systems analysis and development (technologist)",161,262,4,88,0,0,262,0
2011,04104,"Computer science",69,95,6,43,95,0,95,0
2011,04104,"Computer Sciences",69,95,6,43,95,0,95,0
2011,04118,"Computer science",114,175,0,86,175,0,175,0
2011,04118,"Computer Sciences",135,196,0,107,196,0,196,0
2011,04138,"Computer science",179,184,18,40,184,0,184,0
2011,04138,"Computer Sciences",326,333,51,86,333,0,333,0
2011,04138,"Systems analysis and development (technologist)",147,149,33,46,149,0,149,0
2011,04141,"Computer science",341,347,44,61,0,0,347,0
2011,04141,"Computer Sciences",341,347,44,61,0,0,347,0
2011,04153,"Computer science",654,1021,2,88,1021,0,1021,0
2011,04153,"Computer Sciences",654,1021,2,88,1021,0,1021,0
2011,04157,"Computer science",36,68,0,12,0,0,68,0
2011,04157,"Computer Sciences",36,68,0,12,0,0,68,0
2011,04162,"Computer Sciences",191,285,43,111,285,0,285,0
2011,04163,"Computer science",110,137,1,47,0,0,137,0
2011,04163,"Computer Sciences",110,137,1,47,0,0,137,0
2011,04173,"Computer Sciences",48,76,17,39,33,0,76,0
2011,04173,"Systems analysis and development (technologist)",24,33,6,23,33,0,33,0
2011,04185,"Computer Sciences",40,100,0,20,0,0,100,0
2011,04185,"Systems analysis and development (technologist)",40,100,0,20,0,0,100,0
2011,04199,"Computer Sciences",32,39,32,0,0,0,39,0
2011,04199,"Systems analysis and development (technologist)",21,25,21,0,0,0,25,0
2011,04251,"Computer Sciences",553,1049,100,124,780,0,1049,0
2011,04255,"Computer Sciences",73,108,20,12,0,0,108,0
2011,04255,"Systems analysis and development (technologist)",73,108,20,12,0,0,108,0
2011,04261,"Computer Sciences",112,247,0,116,247,0,247,0
2011,04261,"Systems analysis and development (technologist)",112,247,0,116,247,0,247,0
2011,04357,"Computer Sciences",89,163,19,68,163,0,163,0
2011,04358,"Computer (IT) teacher education",62,87,0,32,0,0,87,0
2011,04358,"Computer science",72,92,0,31,0,92,92,0
2011,04358,"Computer Sciences",157,204,0,96,0,92,204,0
2011,04362,"Computer science",190,269,32,32,269,0,269,0
2011,04362,"Computer Sciences",190,269,32,32,269,0,269,0
2011,04371,"Computer Sciences",51,100,18,7,0,0,100,0
2011,04371,"Systems analysis and development (technologist)",51,100,18,7,0,0,100,0
2011,04396,"Computer science",42,51,6,1,0,0,51,0
2011,04396,"Computer Sciences",42,51,6,1,0,0,51,0
2011,04399,"Computer Sciences",151,159,13,49,0,0,159,0
2011,04399,"Information systems",151,159,13,49,0,0,159,0
2011,04420,"Computer science",59,93,2,44,0,93,93,0
2011,04420,"Computer Sciences",59,93,2,44,0,93,93,0
2011,04428,"Computer Sciences",257,413,9,44,0,0,413,0
2011,04428,"Information systems",257,413,9,44,0,0,413,0
2011,04435,"Computer Sciences",31,74,7,4,74,0,74,0
2011,04452,"Computer science",94,163,0,58,0,0,163,0
2011,04452,"Computer Sciences",94,163,0,58,0,0,163,0
2011,04502,"Computer (IT) teacher education",70,103,35,13,103,0,103,0
2011,04502,"Computer science",343,440,73,117,440,0,440,0
2011,04502,"Computer Sciences",343,440,73,117,440,0,440,0
2011,04504,"Computer science",179,229,13,65,0,0,229,0
2011,04504,"Computer Sciences",179,229,13,65,0,0,229,0
2011,04522,"Computer Sciences",267,378,44,36,0,0,378,0
2011,04522,"Systems analysis and development (technologist)",236,336,37,36,0,0,336,0
2011,04566,"Computer Sciences",306,514,35,168,514,0,514,0
2011,04632,"Computer science",60,97,1,21,97,0,97,0
2011,04632,"Computer Sciences",65,141,4,21,141,0,141,0
2011,04633,"Computer Sciences",31,62,4,7,0,0,62,0
2011,04652,"Computer science",71,71,0,42,0,0,71,0
2011,04652,"Computer Sciences",136,136,11,81,65,0,136,0
2011,04652,"Systems analysis and development (technologist)",65,65,11,39,65,0,65,0
2011,04655,"Computer science",233,239,46,0,0,0,239,0
2011,04655,"Computer Sciences",350,358,66,39,119,0,358,0
2011,04655,"Systems analysis and development (technologist)",117,119,20,39,119,0,119,0
2011,04656,"Computer science",173,179,19,44,179,0,179,0
2011,04656,"Computer Sciences",173,179,19,44,179,0,179,0
2011,04669,"Computer Sciences",184,342,0,138,0,0,342,0
2011,04669,"Information systems",184,342,0,138,0,0,342,0
2011,04700,"Computer science",21,30,0,11,30,0,30,0
2011,04700,"Computer Sciences",21,30,0,11,30,0,30,0
2011,04722,"Computer Sciences",73,114,20,27,0,0,114,0
2011,04740,"Computer Sciences",20,22,14,0,0,0,22,0
2011,04740,"Systems analysis and development (technologist)",20,22,14,0,0,0,22,0
2011,04742,"Computer science",89,148,0,65,0,0,148,0
2011,04742,"Computer Sciences",89,148,0,65,0,0,148,0
2011,04751,"Computer Sciences",30,34,0,34,0,0,34,0
2011,04765,"Computer Sciences",61,70,10,34,0,0,70,0
2011,04766,"Computer Sciences",67,98,0,63,0,0,98,0
2011,04786,"Computer (IT) teacher education",174,234,0,131,0,0,234,0
2011,04786,"Computer Sciences",144,324,13,64,324,0,0,0
2011,04793,"Computer science",142,192,38,28,0,0,192,0
2011,04793,"Computer Sciences",142,192,38,28,0,0,192,0
2011,04810,"Computer Sciences",21,32,0,16,0,0,32,0
2011,04810,"Information systems",21,32,0,16,0,0,32,0
2011,04823,"Computer Sciences",328,582,0,156,0,0,582,0
2011,04826,"Computer science",666,674,88,95,0,0,674,0
2011,04826,"Computer Sciences",1563,1583,252,233,0,0,1583,0
2011,04826,"Information systems",164,168,5,24,0,0,168,0
2011,04826,"Systems analysis and development (technologist)",519,525,120,91,0,0,525,0
2011,04849,"Computer Sciences",144,325,1,55,0,0,325,0
2011,04849,"Information systems",144,325,1,55,0,0,325,0
2011,04865,"Computer science",257,365,0,103,365,0,365,0
2011,04865,"Computer Sciences",257,365,0,103,365,0,365,0
2011,04867,"Computer science",30,55,0,24,0,0,55,0
2011,04867,"Computer Sciences",30,55,0,24,0,0,55,0
2011,04869,"Computer Sciences",35,42,13,20,42,0,42,0
2011,04869,"Systems analysis and development (technologist)",35,42,13,20,42,0,42,0
2011,04915,"Computer Sciences",150,177,56,58,0,163,177,0
2011,04915,"Systems analysis and development (technologist)",14,14,0,14,0,0,14,0
2011,04925,"Computer engineering",30,30,1,0,30,0,30,0
2011,04925,"Computer science",33,33,5,0,33,0,33,0
2011,04925,"Computer Sciences",33,33,5,0,33,0,33,0
2011,04926,"Computer Sciences",535,710,78,209,0,710,710,0
2011,04926,"Systems analysis and development (technologist)",204,207,0,207,0,207,207,0
2011,04964,"Computer Sciences",56,63,0,63,0,63,63,0
2011,04964,"Systems analysis and development (technologist)",56,63,0,63,0,63,63,0
2011,05013,"Computer science",141,218,0,61,218,0,218,0
2011,05013,"Computer Sciences",355,663,12,147,218,0,663,0
2011,05013,"Systems analysis and development (technologist)",214,445,12,86,0,0,445,0
2011,05016,"Computer Sciences",323,480,46,110,480,0,480,0
2011,05016,"Systems analysis and development (technologist)",323,480,46,110,480,0,480,0
2011,05017,"Computer Sciences",236,253,9,53,253,0,253,0
2011,05036,"Computer science",76,105,0,66,105,0,0,0
2011,05036,"Computer Sciences",290,414,0,264,179,79,156,0
2011,05036,"Information systems",107,153,0,82,74,79,0,0
2011,05053,"Computer Sciences",312,534,46,109,534,0,534,0
2011,05053,"Systems analysis and development (technologist)",312,534,46,109,534,0,534,0
2011,05066,"Computer Sciences",108,168,8,42,0,0,168,0
2011,05077,"Computer science",37,76,0,2,76,76,76,0
2011,05077,"Computer Sciences",37,76,0,2,76,76,76,0
2011,05099,"Computer Sciences",521,622,115,147,0,622,622,0
2011,05216,"Computer Sciences",152,161,22,42,0,0,161,0
2011,05216,"Systems analysis and development (technologist)",127,133,13,42,0,0,133,0
2011,05217,"Computer Sciences",135,211,7,32,86,0,211,0
2011,05217,"Information systems",88,125,3,25,0,0,125,0
2011,05277,"Computer (IT) teacher education",64,107,29,2,107,0,107,0
2011,05277,"Computer science",818,1442,47,181,1442,0,1442,0
2011,05277,"Computer Sciences",818,1442,47,181,1442,0,1442,0
2011,05285,"Computer Sciences",252,476,11,94,0,0,476,0
2011,05285,"Information systems",230,432,11,69,0,0,432,0
2011,05312,"Computer Sciences",188,334,45,91,0,0,334,0
2011,05312,"Systems analysis and development (technologist)",147,246,30,75,0,0,246,0
2011,05313,"Computer science",73,124,22,29,0,0,124,0
2011,05313,"Computer Sciences",73,124,22,29,0,0,124,0
2011,05314,"Computer science",7,15,0,0,0,0,15,0
2011,05314,"Computer Sciences",7,15,0,0,0,0,15,0
2011,05318,"Computer Sciences",56,79,4,37,0,0,79,0
2011,05318,"Information systems",56,79,4,37,0,0,79,0
2011,05322,"Computer engineering",231,318,4,117,0,0,318,0
2011,05322,"Computer science",141,205,10,60,0,0,205,0
2011,05322,"Computer Sciences",141,205,10,60,0,0,205,0
2011,05369,"Computer Sciences",95,121,37,19,0,0,121,0
2011,05369,"Systems analysis and development (technologist)",95,121,37,19,0,0,121,0
2011,05370,"Computer science",67,82,10,18,0,0,82,0
2011,05370,"Computer Sciences",67,82,10,18,0,0,82,0
2011,05387,"Computer science",344,485,126,61,0,0,485,0
2011,05387,"Computer Sciences",848,1249,361,186,0,0,1249,0
2011,05387,"Systems analysis and development (technologist)",136,224,63,45,0,0,224,0
2011,05403,"Computer Sciences",768,1220,62,265,1123,0,1220,0
2011,05403,"Systems analysis and development (technologist)",742,1177,55,264,1123,0,1177,0
2011,05439,"Computer Sciences",271,366,25,158,96,0,366,0
2011,05439,"Information systems",196,270,25,82,0,0,270,0
2011,05451,"Computer science",205,208,28,52,0,0,208,0
2011,05451,"Computer Sciences",205,208,28,52,0,0,208,0
2011,05520,"Computer Sciences",173,270,27,60,0,0,270,0
2011,05520,"Systems analysis and development (technologist)",173,270,27,60,0,0,270,0
2011,05537,"Computer science",14,17,14,0,0,0,17,0
2011,05537,"Computer Sciences",14,17,14,0,0,0,17,0
2011,05550,"Computer science",292,296,35,45,0,0,296,0
2011,05550,"Computer Sciences",647,706,100,156,0,0,706,0
2011,05550,"Systems analysis and development (technologist)",189,235,20,105,0,0,235,0
2011,05593,"Computer science",318,464,43,104,0,0,464,0
2011,05593,"Computer Sciences",318,464,43,104,0,0,464,0
2011,05599,"Computer Sciences",54,69,17,12,0,0,69,0
2011,05599,"Information systems",54,69,17,12,0,0,69,0
2011,05627,"Computer Sciences",158,217,14,79,0,217,0,0
2011,05627,"Systems analysis and development (technologist)",158,217,14,79,0,217,0,0
2011,05668,"Computer Sciences",188,191,31,64,0,0,191,0
2011,05668,"Systems analysis and development (technologist)",188,191,31,64,0,0,191,0
2011,05669,"Computer engineering",312,432,14,89,432,0,432,0
2011,05669,"Computer Sciences",214,292,4,152,0,0,292,0
2011,05669,"Systems analysis and development (technologist)",195,258,0,152,0,0,258,0
2011,05670,"Computer Sciences",94,119,13,34,0,0,119,0
2011,05670,"Systems analysis and development (technologist)",94,119,13,34,0,0,119,0
2011,10323,"Computer Sciences",125,249,0,140,0,0,249,0
2011,10323,"Systems analysis and development (technologist)",55,130,0,76,0,0,130,0
2011,10685,"Computer Sciences",83,164,12,34,0,0,164,0
2011,10685,"Systems analysis and development (technologist)",83,164,12,34,0,0,164,0
2011,11428,"Computer Sciences",30,32,0,17,0,0,32,0
2011,11428,"Systems analysis and development (technologist)",30,32,0,17,0,0,32,0
2011,11563,"Computer Sciences",34,59,0,21,0,0,59,0
2011,11604,"Computer Sciences",14,22,0,19,0,0,22,0
2011,11750,"Computer science",10,27,0,1,0,0,27,0
2011,11750,"Computer Sciences",10,27,0,1,0,0,27,0
2011,11752,"Computer Sciences",14,27,0,27,0,0,27,0
2011,11752,"Systems analysis and development (technologist)",14,27,0,27,0,0,27,0
2011,12523,"Computer Sciences",10,19,0,19,0,0,19,0
2011,12523,"Systems analysis and development (technologist)",8,15,0,15,0,0,15,0
2011,12784,"Computer Sciences",13,18,0,18,0,0,18,0
2011,12784,"Systems analysis and development (technologist)",13,18,0,18,0,0,18,0
2011,12847,"Computer science",40,55,0,32,0,0,55,0
2011,12847,"Computer Sciences",40,55,0,32,0,0,55,0
2011,13106,"Computer Sciences",155,181,0,134,0,0,181,0
2011,13106,"Systems analysis and development (technologist)",72,73,0,73,0,0,73,0
2011,14029,"Computer Sciences",38,43,22,0,0,0,43,0
2011,14029,"Systems analysis and development (technologist)",38,43,22,0,0,0,43,0
2011,14127,"Computer science",22,34,13,0,0,0,34,0
2011,14127,"Computer Sciences",22,34,13,0,0,0,34,0
2011,14156,"Computer science",184,228,68,46,0,0,228,0
2011,14156,"Computer Sciences",184,228,68,46,0,0,228,0
2011,14161,"Computer Sciences",74,106,28,41,0,0,106,0
2011,14161,"Systems analysis and development (technologist)",74,106,28,41,0,0,106,0
2011,14183,"Computer Sciences",17,22,17,0,0,0,22,0
2011,14183,"Information systems",17,22,17,0,0,0,22,0
2011,14248,"Computer Sciences",255,385,19,121,0,0,385,0
2011,14248,"Systems analysis and development (technologist)",255,385,19,121,0,0,385,0
2011,14509,"Computer (IT) teacher education",54,74,0,47,0,0,74,0
2011,14509,"Computer Sciences",26,34,0,19,0,0,34,0
2011,14509,"Systems analysis and development (technologist)",26,34,0,19,0,0,34,0
2011,14724,"Computer Sciences",78,106,1,41,39,0,67,0
2011,14724,"Information systems",52,67,1,2,0,0,67,0
2011,14724,"Systems analysis and development (technologist)",26,39,0,39,39,0,0,0
2011,15001,"Computer science",62,76,0,45,0,76,0,0
2011,15001,"Computer Sciences",62,76,0,45,0,76,0,0
2011,15015,"Computer (IT) teacher education",220,245,27,30,0,0,245,0
2011,15015,"Computer science",1,1,0,0,0,0,1,0
2011,15015,"Computer Sciences",1,1,0,0,0,0,1,0
2011,15032,"Computer science",88,129,9,12,0,0,129,0
2011,15032,"Computer Sciences",88,129,9,12,0,0,129,0
2011,15059,"Computer science",147,159,4,0,159,159,159,0
2011,15059,"Computer Sciences",147,159,4,0,159,159,159,0
2011,15121,"Computer science",158,207,0,114,207,0,207,0
2011,15121,"Computer Sciences",158,207,0,114,207,0,207,0
2011,15450,"Computer science",149,233,22,32,0,0,233,0
2011,15450,"Computer Sciences",149,233,22,32,0,0,233,0
2011,15452,"Computer science",127,158,43,58,0,0,158,0
2011,15452,"Computer Sciences",127,158,43,58,0,0,158,0
2011,15453,"Computer engineering",166,267,0,43,0,0,267,0
2011,15453,"Computer science",22,38,7,0,0,0,38,0
2011,15453,"Computer Sciences",22,38,7,0,0,0,38,0
2011,15467,"Computer science",53,66,16,31,0,0,66,0
2011,15467,"Computer Sciences",53,66,16,31,0,0,66,0
2011,15520,"Computer Sciences",179,277,0,277,111,0,277,0
2011,15520,"Systems analysis and development (technologist)",64,82,0,82,0,0,82,0
2011,15522,"Computer (IT) teacher education",76,78,0,78,0,0,78,0
2011,15576,"Computer Sciences",258,330,0,122,0,330,330,0
2011,15576,"Systems analysis and development (technologist)",258,330,0,122,0,330,330,0
2011,15581,"Computer Sciences",324,423,25,180,39,384,384,0
2011,15581,"Systems analysis and development (technologist)",33,39,0,39,39,0,0,0
2011,15680,"Computer Sciences",159,237,27,16,237,0,0,0
2011,15688,"Computer Sciences",86,88,0,74,88,0,88,0
2011,15688,"Systems analysis and development (technologist)",86,88,0,74,88,0,88,0
2011,15689,"Computer Sciences",200,214,0,147,97,0,117,0
2011,15693,"Computer Sciences",111,160,0,158,160,0,160,0
2011,15693,"Systems analysis and development (technologist)",111,160,0,158,160,0,160,0
2011,15695,"Computer Sciences",99,119,0,61,0,119,0,0
2011,15695,"Systems analysis and development (technologist)",99,119,0,61,0,119,0,0
2011,15697,"Computer Sciences",31,43,0,43,43,0,0,0
2011,15697,"Systems analysis and development (technologist)",31,43,0,43,43,0,0,0
2011,15708,"Computer Sciences",77,93,0,58,93,0,0,0
2011,15708,"Systems analysis and development (technologist)",77,93,0,58,93,0,0,0
2011,15715,"Computer Sciences",313,412,24,119,0,412,412,0
2011,15745,"Computer Sciences",835,1102,69,443,808,322,780,0
2011,15745,"Systems analysis and development (technologist)",239,322,0,176,322,322,0,0
2011,15746,"Computer Sciences",257,301,0,162,0,301,301,0
2011,15746,"Systems analysis and development (technologist)",257,301,0,162,0,301,301,0
2011,15769,"Computer Sciences",160,235,0,115,0,235,235,0
2011,16395,"Computer Sciences",215,219,0,190,193,26,193,0
2011,16395,"Systems analysis and development (technologist)",87,89,0,89,89,0,89,0
2012,00001,"Computer (IT) teacher education",44,146,10,0,146,0,0,0
2012,00001,"Computer science",505,830,38,238,0,0,370,460
2012,00001,"Computer Sciences",505,830,38,238,0,0,370,460
2012,00002,"Computer (IT) teacher education",231,349,23,89,0,0,349,0
